-1	0.85165
-0.998047	0.85165
-0.996094	0.851651
-0.994141	0.851651
-0.992188	0.851651
-0.990234	0.851652
-0.988281	0.851653
-0.986328	0.851654
-0.984375	0.851655
-0.982422	0.851656
-0.980469	0.851657
-0.978516	0.851659
-0.976562	0.851661
-0.974609	0.851663
-0.972656	0.851665
-0.970703	0.851667
-0.96875	0.851669
-0.966797	0.851672
-0.964844	0.851674
-0.962891	0.851677
-0.960938	0.85168
-0.958984	0.851683
-0.957031	0.851687
-0.955078	0.85169
-0.953125	0.851694
-0.951172	0.851698
-0.949219	0.851702
-0.947266	0.851706
-0.945312	0.85171
-0.943359	0.851714
-0.941406	0.851719
-0.939453	0.851724
-0.9375	0.851729
-0.935547	0.851734
-0.933594	0.851739
-0.931641	0.851744
-0.929688	0.85175
-0.927734	0.851756
-0.925781	0.851761
-0.923828	0.851768
-0.921875	0.851774
-0.919922	0.85178
-0.917969	0.851786
-0.916016	0.851793
-0.914062	0.8518
-0.912109	0.851807
-0.910156	0.851814
-0.908203	0.851821
-0.90625	0.851829
-0.904297	0.851837
-0.902344	0.851844
-0.900391	0.851852
-0.898438	0.85186
-0.896484	0.851869
-0.894531	0.851877
-0.892578	0.851885
-0.890625	0.851894
-0.888672	0.851903
-0.886719	0.851912
-0.884766	0.851921
-0.882812	0.851931
-0.880859	0.85194
-0.878906	0.85195
-0.876953	0.85196
-0.875	0.85197
-0.873047	0.85198
-0.871094	0.85199
-0.869141	0.852001
-0.867188	0.852011
-0.865234	0.852022
-0.863281	0.852033
-0.861328	0.852044
-0.859375	0.852055
-0.857422	0.852067
-0.855469	0.852078
-0.853516	0.85209
-0.851562	0.852102
-0.849609	0.852114
-0.847656	0.852126
-0.845703	0.852139
-0.84375	0.852151
-0.841797	0.852164
-0.839844	0.852177
-0.837891	0.85219
-0.835938	0.852203
-0.833984	0.852216
-0.832031	0.85223
-0.830078	0.852243
-0.828125	0.852257
-0.826172	0.852271
-0.824219	0.852285
-0.822266	0.8523
-0.820312	0.852314
-0.818359	0.852329
-0.816406	0.852343
-0.814453	0.852358
-0.8125	0.852373
-0.810547	0.852389
-0.808594	0.852404
-0.806641	0.85242
-0.804688	0.852435
-0.802734	0.852451
-0.800781	0.852467
-0.798828	0.852483
-0.796875	0.8525
-0.794922	0.852516
-0.792969	0.852533
-0.791016	0.85255
-0.789062	0.852567
-0.787109	0.852584
-0.785156	0.852601
-0.783203	0.852619
-0.78125	0.852636
-0.779297	0.852654
-0.777344	0.852672
-0.775391	0.85269
-0.773438	0.852708
-0.771484	0.852727
-0.769531	0.852745
-0.767578	0.852764
-0.765625	0.852782
-0.763672	0.852801
-0.761719	0.85282
-0.759766	0.852838
-0.757812	0.852857
-0.755859	0.852876
-0.753906	0.852895
-0.751953	0.852914
-0.75	0.852934
-0.748047	0.852953
-0.746094	0.852972
-0.744141	0.852992
-0.742188	0.853011
-0.740234	0.853031
-0.738281	0.853051
-0.736328	0.85307
-0.734375	0.85309
-0.732422	0.85311
-0.730469	0.85313
-0.728516	0.85315
-0.726562	0.85317
-0.724609	0.853191
-0.722656	0.853211
-0.720703	0.853231
-0.71875	0.853252
-0.716797	0.853272
-0.714844	0.853293
-0.712891	0.853314
-0.710938	0.853335
-0.708984	0.853356
-0.707031	0.853377
-0.705078	0.853398
-0.703125	0.853419
-0.701172	0.85344
-0.699219	0.853461
-0.697266	0.853483
-0.695312	0.853504
-0.693359	0.853526
-0.691406	0.853547
-0.689453	0.853569
-0.6875	0.853591
-0.685547	0.853613
-0.683594	0.853635
-0.681641	0.853657
-0.679688	0.853679
-0.677734	0.853701
-0.675781	0.853723
-0.673828	0.853745
-0.671875	0.853768
-0.669922	0.85379
-0.667969	0.853813
-0.666016	0.853835
-0.664062	0.853858
-0.662109	0.853881
-0.660156	0.853904
-0.658203	0.853927
-0.65625	0.85395
-0.654297	0.853973
-0.652344	0.853996
-0.650391	0.854019
-0.648438	0.854042
-0.646484	0.854065
-0.644531	0.854089
-0.642578	0.854112
-0.640625	0.854136
-0.638672	0.854159
-0.636719	0.854183
-0.634766	0.854207
-0.632812	0.85423
-0.630859	0.854254
-0.628906	0.854278
-0.626953	0.854302
-0.625	0.854326
-0.623047	0.85435
-0.621094	0.854374
-0.619141	0.854398
-0.617188	0.854423
-0.615234	0.854447
-0.613281	0.854471
-0.611328	0.854496
-0.609375	0.85452
-0.607422	0.854545
-0.605469	0.854569
-0.603516	0.854594
-0.601562	0.854619
-0.599609	0.854643
-0.597656	0.854668
-0.595703	0.854693
-0.59375	0.854718
-0.591797	0.854743
-0.589844	0.854768
-0.587891	0.854793
-0.585938	0.854818
-0.583984	0.854843
-0.582031	0.854868
-0.580078	0.854893
-0.578125	0.854919
-0.576172	0.854944
-0.574219	0.854969
-0.572266	0.854995
-0.570312	0.85502
-0.568359	0.855045
-0.566406	0.855071
-0.564453	0.855097
-0.5625	0.855122
-0.560547	0.855148
-0.558594	0.855173
-0.556641	0.855199
-0.554688	0.855225
-0.552734	0.855251
-0.550781	0.855276
-0.548828	0.855302
-0.546875	0.855328
-0.544922	0.855354
-0.542969	0.85538
-0.541016	0.855406
-0.539062	0.855432
-0.537109	0.855458
-0.535156	0.855484
-0.533203	0.85551
-0.53125	0.855537
-0.529297	0.855563
-0.527344	0.855589
-0.525391	0.855616
-0.523438	0.855642
-0.521484	0.855668
-0.519531	0.855695
-0.517578	0.855721
-0.515625	0.855748
-0.513672	0.855775
-0.511719	0.855801
-0.509766	0.855828
-0.507812	0.855855
-0.505859	0.855881
-0.503906	0.855908
-0.501953	0.855935
-0.5	0.855962
-0.498047	0.855989
-0.496094	0.856016
-0.494141	0.856042
-0.492188	0.856069
-0.490234	0.856096
-0.488281	0.856123
-0.486328	0.85615
-0.484375	0.856176
-0.482422	0.856203
-0.480469	0.85623
-0.478516	0.856256
-0.476562	0.856283
-0.474609	0.856309
-0.472656	0.856336
-0.470703	0.856362
-0.46875	0.856389
-0.466797	0.856415
-0.464844	0.856441
-0.462891	0.856467
-0.460938	0.856494
-0.458984	0.85652
-0.457031	0.856546
-0.455078	0.856572
-0.453125	0.856598
-0.451172	0.856624
-0.449219	0.85665
-0.447266	0.856676
-0.445312	0.856702
-0.443359	0.856728
-0.441406	0.856754
-0.439453	0.85678
-0.4375	0.856805
-0.435547	0.856831
-0.433594	0.856857
-0.431641	0.856882
-0.429688	0.856908
-0.427734	0.856933
-0.425781	0.856959
-0.423828	0.856984
-0.421875	0.85701
-0.419922	0.857035
-0.417969	0.85706
-0.416016	0.857086
-0.414062	0.857111
-0.412109	0.857136
-0.410156	0.857161
-0.408203	0.857186
-0.40625	0.857211
-0.404297	0.857237
-0.402344	0.857262
-0.400391	0.857286
-0.398438	0.857311
-0.396484	0.857336
-0.394531	0.857361
-0.392578	0.857386
-0.390625	0.85741
-0.388672	0.857435
-0.386719	0.85746
-0.384766	0.857484
-0.382812	0.857509
-0.380859	0.857533
-0.378906	0.857558
-0.376953	0.857582
-0.375	0.857606
-0.373047	0.85763
-0.371094	0.857654
-0.369141	0.857678
-0.367188	0.857703
-0.365234	0.857727
-0.363281	0.85775
-0.361328	0.857774
-0.359375	0.857798
-0.357422	0.857822
-0.355469	0.857845
-0.353516	0.857869
-0.351562	0.857893
-0.349609	0.857916
-0.347656	0.85794
-0.345703	0.857963
-0.34375	0.857986
-0.341797	0.858009
-0.339844	0.858032
-0.337891	0.858056
-0.335938	0.858079
-0.333984	0.858101
-0.332031	0.858124
-0.330078	0.858147
-0.328125	0.85817
-0.326172	0.858192
-0.324219	0.858215
-0.322266	0.858238
-0.320312	0.85826
-0.318359	0.858282
-0.316406	0.858305
-0.314453	0.858327
-0.3125	0.858349
-0.310547	0.858371
-0.308594	0.858393
-0.306641	0.858415
-0.304688	0.858437
-0.302734	0.858459
-0.300781	0.85848
-0.298828	0.858502
-0.296875	0.858523
-0.294922	0.858545
-0.292969	0.858566
-0.291016	0.858587
-0.289062	0.858608
-0.287109	0.85863
-0.285156	0.858651
-0.283203	0.858671
-0.28125	0.858692
-0.279297	0.858713
-0.277344	0.858734
-0.275391	0.858754
-0.273438	0.858775
-0.271484	0.858795
-0.269531	0.858816
-0.267578	0.858836
-0.265625	0.858856
-0.263672	0.858877
-0.261719	0.858897
-0.259766	0.858917
-0.257812	0.858937
-0.255859	0.858956
-0.253906	0.858976
-0.251953	0.858996
-0.25	0.859015
-0.248047	0.859035
-0.246094	0.859054
-0.244141	0.859074
-0.242188	0.859093
-0.240234	0.859112
-0.238281	0.859131
-0.236328	0.85915
-0.234375	0.859169
-0.232422	0.859188
-0.230469	0.859207
-0.228516	0.859226
-0.226562	0.859244
-0.224609	0.859263
-0.222656	0.859281
-0.220703	0.8593
-0.21875	0.859318
-0.216797	0.859336
-0.214844	0.859355
-0.212891	0.859373
-0.210938	0.85939
-0.208984	0.859408
-0.207031	0.859426
-0.205078	0.859443
-0.203125	0.85946
-0.201172	0.859477
-0.199219	0.859494
-0.197266	0.859511
-0.195312	0.859528
-0.193359	0.859544
-0.191406	0.85956
-0.189453	0.859576
-0.1875	0.859592
-0.185547	0.859608
-0.183594	0.859624
-0.181641	0.859639
-0.179688	0.859655
-0.177734	0.85967
-0.175781	0.859685
-0.173828	0.8597
-0.171875	0.859715
-0.169922	0.859729
-0.167969	0.859744
-0.166016	0.859758
-0.164062	0.859772
-0.162109	0.859786
-0.160156	0.8598
-0.158203	0.859813
-0.15625	0.859827
-0.154297	0.85984
-0.152344	0.859853
-0.150391	0.859866
-0.148438	0.859879
-0.146484	0.859891
-0.144531	0.859904
-0.142578	0.859916
-0.140625	0.859929
-0.138672	0.859941
-0.136719	0.859952
-0.134766	0.859964
-0.132812	0.859976
-0.130859	0.859987
-0.128906	0.859998
-0.126953	0.860009
-0.125	0.86002
-0.123047	0.860031
-0.121094	0.860042
-0.119141	0.860052
-0.117188	0.860062
-0.115234	0.860072
-0.113281	0.860082
-0.111328	0.860092
-0.109375	0.860102
-0.107422	0.860111
-0.105469	0.860121
-0.103516	0.86013
-0.101562	0.860139
-0.0996094	0.860148
-0.0976562	0.860156
-0.0957031	0.860165
-0.09375	0.860173
-0.0917969	0.860181
-0.0898438	0.860189
-0.0878906	0.860197
-0.0859375	0.860205
-0.0839844	0.860213
-0.0820312	0.86022
-0.0800781	0.860227
-0.078125	0.860234
-0.0761719	0.860241
-0.0742188	0.860248
-0.0722656	0.860255
-0.0703125	0.860261
-0.0683594	0.860267
-0.0664062	0.860274
-0.0644531	0.86028
-0.0625	0.860285
-0.0605469	0.860291
-0.0585938	0.860297
