-2.32982	2.191	9.63755	1000
-169.209	93.4254	-72.132	1
183.989	1740.6	1358.99	1
139.5	-467.062	646.005	1
-55.4633	17.9435	-128.896	1
77.6982	-29.1921	-82.5281	1
-1159.44	257.006	-424.554	1
173.457	-23.296	170.514	1
231.447	-462.236	-253.439	1
-226.756	656.257	-916.566	1
62.809	-142.034	132.553	1
14.7536	-129.242	-18.6156	1
545.195	-430.421	-183.823	1
-4.86562	-60.0094	48.6899	1
-520.626	-353.647	-267.434	1
-32.885	-39.8049	-23.4843	1
3546.98	883.743	535.607	1
-300.146	109.428	299.993	1
36.4437	54.7791	-147.407	1
-421.96	270.58	143.774	1
182.268	-139.843	309.567	1
79.1215	-539.154	-326.362	1
-57.7778	40.6474	25.9913	1
127.159	2177.57	-48.2465	1
-535.233	-127.899	546.42	1
112.972	491.268	-97.048	1
-377.183	964.585	-239.093	1
-1588.7	1094.46	-3410.65	1
151.295	427.333	-708.797	1
-162.277	105.808	245.599	1
1669.92	838.953	591.09	1
-450.393	32.9968	-210.106	1
-84.3599	-59.9915	-144.25	1
26.6119	-84.4327	-51.1564	1
-145.211	-5.0632	107.528	1
-47.2611	-90.972	94.7591	1
-650.339	-624.119	103.701	1
4.49635	-77.4628	249.734	1
211.975	83.2109	470.494	1
0.863939	-36.8771	93.4762	1
-37.1486	151.49	-160.948	1
170.829	163.217	15.0539	1
-283.728	138.509	0.716165	1
-210.609	159.345	-260.189	1
-76.92	-134.099	-258	1
-78.6411	265.22	242.849	1
20.5283	-22.4756	-87.8822	1
1285.16	-217.915	-123.892	1
-350.682	197.862	-664.428	1
249.534	144.631	-444.92	1
-123.161	-31.3726	-299.482	1
-550.066	-783.604	-30.0588	1
74.7789	-116.87	49.3571	1
149.213	603.927	352.291	1
-223.441	-31.4006	-172.519	1
60.742	117.586	-30.5619	1
141.471	-145.313	102.599	1
-439.444	71.1046	-622.109	1
258.11	-118.079	-373.679	1
2229.23	-829.674	1957.21	1
71.1127	-154.402	-381.637	1
952.67	-726.142	-941.754	1
-447.674	-300.115	511.904	1
1.55519	131.004	-87.8044	1
-99.9724	-50.1912	-191.332	1
-255.02	-255.279	187.365	1
304.551	105.101	-121.748	1
-144.223	-116.594	-88.3642	1
-61.628	16.5755	66.75	1
1776.76	1294.68	1961.09	1
-104.736	-134.083	57.0219	1
-165.364	264.424	-270.219	1
88.721	-74.9523	84.3367	1
83.3174	35.5525	-83.1834	1
-107.542	174.315	-139.34	1
236.583	-608.96	691.327	1
677.438	1472.44	-209.137	1
16.8369	-72.0105	-140.99	1
15.6814	47.7972	-82.5278	1
14.2876	202.52	108.022	1
-124.865	820.912	597.02	1
-29.772	1.5982	3.9269	1
-230.39	267.998	-172.683	1
-54.8217	144.223	75.2687	1
-191.162	-226.512	-109.219	1
194.22	259.359	-76.3481	1
960.291	-224.84	328.121	1
-464.65	2037.85	1307.34	1
1723.66	1592.21	2136.17	1
-88.0617	-17.2434	209.779	1
159.672	-115.681	-140.067	1
-876.393	-786.537	-760.812	1
76.7081	152.896	-204.746	1
-115.041	133.638	127.787	1
-8.70362	-242.131	202.096	1
766.725	-238.985	424.131	1
260.493	489.737	-632.313	1
-1367.2	-641.102	861.213	1
109.13	-144.873	251.279	1
117.602	138.879	131.528	1
35.1463	-39.6844	-0.816966	1
-238.748	393.372	276.291	1
62.2535	19.5778	15.4776	1
267.756	51.0328	-276.608	1
167.542	163.188	-754.867	1
1364.73	-39.5546	-2673.12	1
-47.3922	-119.465	182.39	1
-348.863	-159.624	-1097.14	1
-7.40405	398.63	158.738	1
-508.378	307.559	543.446	1
97.0031	-20.7713	460.344	1
1004.11	-1631.73	-1615.33	1
-161.077	-15.0095	137.213	1
197.313	-244.006	-180.361	1
-198.91	163.501	152.695	1
-201.827	164.585	891.232	1
817.724	1061	401.237	1
-13.3655	151.597	94.5766	1
94.9029	-96.4458	-101.203	1
0.591205	158.446	-201.948	1
921.607	-959.617	524.929	1
-61.474	-4.04492	-281.326	1
-146.159	106.901	-286.575	1
-128.794	-87.474	-112.158	1
-23.1414	94.2258	-123.639	1
11.5706	15.6377	-60.1589	1
1227.3	-1521.32	-777.268	1
461.428	-330.874	-696.346	1
24.4449	-151.519	-179.662	1
-53.24	-73.7267	173.376	1
-135.479	-457.123	-362.587	1
365.869	-530.625	-446.527	1
75.3802	186.518	200.55	1
-503.341	-999.146	1712.32	1
73.7505	320.41	-130.857	1
52.6071	10.2867	60.5239	1
636.441	-37.6024	747.421	1
-103.448	-562.765	356.004	1
-51.9901	-228.949	-177.108	1
561.35	22.8405	-148.983	1
-151.061	329.985	-12.8149	1
-130.174	370.82	-114.002	1
-349.41	124.12	485.89	1
640.694	-472.722	-1350.94	1
-36.4293	91.1769	-179.672	1
-3.59583	29.9452	6.79807	1
2419.59	-1780.74	-1409.44	1
220.154	-105.976	-346.221	1
-111.793	146.745	87.6118	1
42.9529	-22.1785	64.7669	1
-39.422	110.256	-257.924	1
185.298	-970.346	1105.19	1
105.328	100.212	-137.992	1
-744.919	-47.3413	717.955	1
63.5775	62.7959	-58.9871	1
92.4685	-1127.52	-3367.09	1
-87.513	-40.6938	-30.4379	1
-342.312	-529.041	-218.411	1
184.913	215.145	-365.414	1
