-1.61498	1.5095	6.61158	1000
-117.238	64.7225	-49.9663	1
126.728	1198.9	936.052	1
96.7078	-323.791	447.848	1
-38.7962	12.547	-90.1683	1
53.8663	-20.2362	-57.2189	1
-801.581	177.676	-293.505	1
119.605	-16.0685	117.573	1
159.715	-318.984	-174.892	1
-156.627	453.284	-633.082	1
43.2162	-97.7303	91.1922	1
10.26	-89.8716	-12.9385	1
379.815	-299.857	-128.063	1
-3.37187	-41.6667	33.7735	1
-360.435	-244.836	-185.128	1
-22.8981	-27.695	-16.4007	1
2448.86	610.128	369.787	1
-206.552	75.293	206.445	1
25.1891	37.8458	-101.821	1
-290.646	186.364	99.0288	1
125.427	-96.2398	213.032	1
54.3611	-370.496	-224.262	1
-40.2771	28.3359	18.0834	1
88.51	1515.68	-33.5798	1
-370.035	-88.428	377.78	1
77.8138	338.375	-66.8516	1
-261.717	669.291	-165.892	1
-1105.81	761.793	-2373.98	1
104.501	295.159	-489.565	1
-112.252	73.1857	169.898	1
1156.09	580.811	409.23	1
-311.526	22.8173	-145.309	1
-58.2213	-41.3867	-99.5446	1
18.5035	-58.7271	-35.555	1
-100.441	-3.50764	74.3844	1
-32.5074	-62.556	65.1389	1
-450.644	-432.477	71.868	1
3.12202	-53.7598	173.325	1
147.289	57.8073	326.912	1
0.582962	-25.5493	64.7304	1
-25.6713	104.705	-111.24	1
117.958	112.698	10.3976	1
-194.811	95.0808	0.490209	1
-146.334	110.708	-180.781	1
-53.3292	-92.9764	-178.866	1
-54.4478	183.615	168.147	1
14.1809	-15.5304	-60.7452	1
885.629	-150.175	-85.3777	1
-241.55	136.279	-457.649	1
172.437	99.9406	-307.445	1
-85.0364	-21.668	-206.769	1
-380.115	-541.502	-20.7628	1
51.5777	-80.5975	34.0441	1
103.062	417.137	243.334	1
-154.915	-21.7743	-119.601	1
41.69	80.7028	-20.9893	1
97.4596	-100.118	70.6795	1
-301.41	48.7604	-426.666	1
177.013	-80.9911	-256.281	1
1541.2	-573.601	1353.14	1
49.1408	-106.708	-263.718	1
665.139	-506.983	-657.52	1
-309.924	-207.773	354.406	1
1.08685	91.0477	-61.0132	1
-68.8815	-34.5827	-131.814	1
-176.152	-176.333	129.426	1
208.769	72.0454	-83.4495	1
-99.1368	-80.1511	-60.7365	1
-42.4983	11.391	45.9791	1
1232.86	898.337	1360.76	1
-72.0715	-92.2752	39.2394	1
-114.945	183.802	-187.831	1
61.6017	-52.0356	58.5505	1
57.6109	24.5746	-57.4831	1
-74.7294	121.132	-96.8218	1
163.41	-420.622	477.515	1
468.99	1019.37	-144.771	1
11.6624	-49.905	-97.7097	1
10.9087	33.2372	-57.4057	1
9.87536	139.972	74.6671	1
